Item,10 Wins,10-0 Run,Win at Diamond,Win with Enchanted,Win with Another Hero,Hero,Size,Column 12,Column 1,Column 13,Column 2,Column 3
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Yellow Piggles L,TRUE,FALSE,FALSE,TRUE,FALSE,Pygmalien,Small,,,,,
Yellow Piggles R,TRUE,FALSE,TRUE,TRUE,FALSE,Pygmalien,Small,,,,,
Yetarian Club,FALSE,FALSE,FALSE,FALSE,FALSE,Pygmalien,Large,,,,,
Yo-Yo,TRUE,FALSE,TRUE,TRUE,TRUE,Pygmalien,Small,(The Bazaar) Two Wrists Required To Crank This Hog - YouTube,(The Bazaar) The Atlas Stone Infinite - YouTube,,,
Blue Piggles X,FALSE,FALSE,FALSE,FALSE,FALSE,REMOVED,REMOVED,,,,,
Red Piggles X,FALSE,FALSE,FALSE,FALSE,FALSE,REMOVED,REMOVED,,,,,
Yellow Piggles X,FALSE,FALSE,FALSE,FALSE,FALSE,REMOVED,REMOVED,,,,,
Blow Torch,TRUE,TRUE,FALSE,TRUE,TRUE,Stelle,Small,,,,,
Box Cutter,TRUE,FALSE,FALSE,FALSE,TRUE,Stelle,Small,,,,,
Flashbang,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,(The Bazaar) Stelle Is Out! Lightning Rod is a Real Item Woah - YouTube,,,,
Gatling Gun,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Goggles,TRUE,TRUE,TRUE,FALSE,TRUE,Stelle,Small,(The Bazaar) Big Bone My Beloved - YouTube,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,
Hammer,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Hydraulic Squeezer,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Lightning Rod,TRUE,FALSE,TRUE,TRUE,TRUE,Stelle,Large,(The Bazaar) Stelle Is Out! Lightning Rod is a Real Item Woah - YouTube,,,,
Multitool,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Orbital Polisher,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Hydrogen Tank,TRUE,TRUE,FALSE,TRUE,FALSE,Stelle,Medium,,,,,
Rivet Gun,TRUE,TRUE,TRUE,TRUE,TRUE,Stelle,Small,(The Bazaar) The Dual Katana Infinite - YouTube,,,,
Sirens,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Toolbox,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Weather Machine,TRUE,TRUE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Angle Grinder Drone,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,,,,,
Aviators,TRUE,FALSE,FALSE,TRUE,FALSE,Stelle,Small,,,,,
Binoculars,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,,,,,
Clockwork Disc,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,,,,,
Darts,TRUE,FALSE,FALSE,TRUE,,Stelle,Small,,,,,
Fire Bomb,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Flycycle,TRUE,TRUE,TRUE,FALSE,FALSE,Stelle,Small,,,,,
Gyro Gunsight,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Headset,TRUE,TRUE,TRUE,TRUE,FALSE,Stelle,Small,(The Bazaar) Drinking And Driving WIth Pillbuggy - YouTube,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,
Jetpack,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Small,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,,
Joystick,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Small,,,,,
Pinwheel,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Small,,,,,
Red Lantern,TRUE,FALSE,TRUE,TRUE,TRUE,Stelle,Small,,,,,
Rocket Drone,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Solar Drone,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Airplane Glue,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Small,,,,,
Altimeter,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Small,,,,,
Eject Button,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Small,,,,,
Firecrackers,TRUE,FALSE,FALSE,TRUE,FALSE,Stelle,Small,,,,,
Flare Gun,TRUE,TRUE,TRUE,TRUE,FALSE,Stelle,Small,(The Bazaar) Drinking And Driving WIth Pillbuggy - YouTube,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,
Ice Bomb,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Lightning Butterfly,TRUE,TRUE,FALSE,TRUE,FALSE,Stelle,Small,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,,
Marshalling Lights,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Ni-Kola,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,(The Bazaar) Drinking And Driving WIth Pillbuggy - YouTube,,,,
Ornithopter,TRUE,TRUE,TRUE,TRUE,TRUE,Stelle,Small,(The Bazaar) Stelle Is Out! Lightning Rod is a Real Item Woah - YouTube,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,
Paper Airplane,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,,,,,
Pilot's Wings,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Precision Calipers,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,,
Smoke Detector,TRUE,FALSE,FALSE,FALSE,TRUE,Stelle,Small,,,,,
Wrench,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Aerial Turret,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Balloon Engine,TRUE,TRUE,FALSE,TRUE,TRUE,Stelle,Medium,,,,,
Caracara,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Chicken Cannon,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Delivery Drone,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Freefall Simulator,TRUE,TRUE,TRUE,TRUE,FALSE,Stelle,Medium,,,,,
Kite,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Molten Ball Blaster,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Oxygen Mask,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Security Drone,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Steam Washer,TRUE,FALSE,FALSE,TRUE,TRUE,Stelle,Medium,,,,,
Tethers,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Air-Pressure Rifle,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,,,,,
Anemometer,TRUE,TRUE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Atlas,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Battle Balloon,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Battle Drone,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Bird Cage,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Cloche Hat,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Drafting Table,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Fire Hose,TRUE,FALSE,TRUE,TRUE,TRUE,Stelle,Medium,(The Bazaar) Stelle Is Out! Lightning Rod is a Real Item Woah - YouTube,,,,
In-Flight Meal,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Lowroller,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Lunch Box,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Oxygen Tank,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Parachute,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,,,,,
Pillbuggy,TRUE,TRUE,TRUE,TRUE,TRUE,Stelle,Medium,(The Bazaar) Drinking And Driving WIth Pillbuggy - YouTube,,,,
Pogo Stick,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,,,,,
Propeller,TRUE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Ramming Balloon,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Sandbags,TRUE,TRUE,TRUE,FALSE,FALSE,Stelle,Medium,,,,,
Squirrel Suit,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Steam Hose,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,(The Bazaar) Stelle Is Out! Lightning Rod is a Real Item Woah - YouTube,,,,
Windbreaker,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Bomb Voyage,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Buster,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,,,,,
Grabinator,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
LavaRoller,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,,,,,
Pressure Heater,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Medium,,,,,
Sky Anchor,TRUE,FALSE,FALSE,TRUE,FALSE,Stelle,Medium,,,,,
Spotlight,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,(The Bazaar) Drinking And Driving WIth Pillbuggy - YouTube,,,,
The Big One,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Medium,,,,,
Wrecking Ball,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Medium,,,,,
Daggerwing,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Hang Glider,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Hanger,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Launch Tower,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Large,,,,,
MagShield,TRUE,TRUE,TRUE,TRUE,TRUE,Stelle,Large,,,,,
Observatory,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Prive Runabout,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Large,,,,,
Radar Dome,TRUE,FALSE,TRUE,FALSE,FALSE,Stelle,Large,,,,,
Skyliner,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Space Laser,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Stellar Swallowtail,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Large,(The Bazaar) Stelle Shiny Tech Is A Bit Strong - YouTube,,,,
Stelle's Workshop,TRUE,TRUE,TRUE,TRUE,FALSE,Stelle,Large,,,,,
Vortex Cannon,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Large,,,,,
Boom Boom Bot,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Cloud Tanker,TRUE,TRUE,FALSE,FALSE,FALSE,Stelle,Large,,,,,
Flame Jet Drone,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,,,,,
Parts Picker,TRUE,FALSE,TRUE,TRUE,FALSE,Stelle,Small,,,,,
Tugboat,FALSE,FALSE,FALSE,FALSE,FALSE,Stelle,Small,,,,,
Ambergris,TRUE,TRUE,FALSE,TRUE,FALSE,Vanessa,Small,,,,,
Anchor,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Medium,,,,,
Arbalest,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Astrolabe,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Ballista,TRUE,TRUE,FALSE,TRUE,TRUE,Vanessa,Large,,,,,
Barrel,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Bayonet,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Small,(The Bazaar) The Dual Katana Infinite - YouTube,,,,
Beach Ball,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Bladed Hoverboard,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Blowgun,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Small,(The Bazaar) We Smoking Fiery Darts - YouTube,,,,
Blunderbuss,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Bolas,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Butterfly Swords,TRUE,FALSE,TRUE,FALSE,FALSE,Vanessa,Small,,,,,
Calico,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Cannon,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Cannonade,TRUE,TRUE,FALSE,TRUE,FALSE,Vanessa,Large,,,,,
Cannonball,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Small,(The Bazaar) Shots And Shurikens - YouTube,,,,
Captain's Quarters,TRUE,FALSE,TRUE,FALSE,TRUE,Vanessa,Large,"(The Bazaar) If That Don't Work, Use Two Pistol Sword",(The Bazaar) #1 Dive Weights + Quarters Fan - YouTube,(The Bazaar) Drinking And Driving WIth Pillbuggy - YouTube,,
Captain's Wheel,TRUE,TRUE,TRUE,FALSE,TRUE,Vanessa,Medium,(The Bazaar) Mandatory Monthly Long John Video - YouTube,,,,
Card Table,TRUE,TRUE,FALSE,FALSE,TRUE,Vanessa,Medium,(The Bazaar) Catfishing In The Bazaar - YouTube,(The Bazaar) One Shot One Krill - YouTube,,,
Catfish,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Small,(The Bazaar) Catfishing In The Bazaar - YouTube,,,,
Cauterizing Blade,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Chum,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Clamera,TRUE,FALSE,TRUE,TRUE,TRUE,Vanessa,Small,(The Bazaar) One Shot One Krill - YouTube,,,,
Concealed Dagger,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Coral,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Small,,,,,
Coral Armor,TRUE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Cove,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Large,,,,,
Crow's Nest,TRUE,TRUE,TRUE,TRUE,TRUE,Vanessa,Large,(The Bazaar) The Cooler Caltrops - YouTube,(The Bazaar) 4 Crude Tools = 1s Weapon Core... wait what is he doing - YouTube,,,
Custom Scope,TRUE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,(The Bazaar) #1 Dive Weights + Quarters Fan - YouTube,,,,
Cutlass,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Medium,,,,,
Cyber-Sai,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Dam,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Large,,,,,
Darkwater Anglerfish,TRUE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,"(The Bazaar) New Season, New Not Lighthouse - YouTube",,,,
Dart Launcher,TRUE,FALSE,TRUE,FALSE,FALSE,Vanessa,Small,"(The Bazaar) New Season, New Not Lighthouse - YouTube",(The Bazaar) We Smoking Fiery Darts - YouTube,,,
Disguise,TRUE,FALSE,TRUE,FALSE,TRUE,Vanessa,Medium,,,,,
Dive Weights,TRUE,TRUE,TRUE,TRUE,FALSE,Vanessa,Small,(The Bazaar) Catfishing In The Bazaar - YouTube,"(The Bazaar) If That Don't Work, Use Two Pistol Sword",(The Bazaar) #1 Dive Weights + Quarters Fan - YouTube,,
Diving Helmet,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Dock Lines,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Medium,(The Bazaar) We Smoking Fiery Darts - YouTube,,,,
Double Barrel,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Electric Eels,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Large,,,,,
Elemental Depth Charge,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Figurehead,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Medium,(The Bazaar) Catfishing In The Bazaar - YouTube,"(The Bazaar) If That Don't Work, Use Two Pistol Sword",(The Bazaar) #1 Dive Weights + Quarters Fan - YouTube,,
Fishing Net,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Fishing Rod,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Flagship,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Large,,,,,
Grapeshot,TRUE,TRUE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Grappling Hook,TRUE,TRUE,FALSE,TRUE,TRUE,Vanessa,Small,(The Bazaar) Shots And Shurikens - YouTube,,,,
Grenade,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Handaxe,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Harpoon,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Holsters,TRUE,FALSE,TRUE,TRUE,TRUE,Vanessa,Small,(The Bazaar) 4 Crude Tools = 1s Weapon Core... wait what is he doing - YouTube,(The Bazaar) One Shot One Krill - YouTube,,,
Honing Steel,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Ice Pick,TRUE,FALSE,TRUE,FALSE,FALSE,Vanessa,Small,,,,,
Iceberg,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Large,(The Bazaar) The Cooler Caltrops - YouTube,,,,
IllusoRay,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Incendiary Rounds,TRUE,TRUE,FALSE,TRUE,TRUE,Vanessa,Small,,,,,
Integrated HUD,TRUE,FALSE,TRUE,TRUE,TRUE,Vanessa,Small,"(The Bazaar) New Season, New Not Lighthouse - YouTube",,,,
Javelin,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Jellyfish,TRUE,TRUE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Jitte,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Katana,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Medium,(The Bazaar) The Dual Katana Infinite - YouTube,,,,
Korxena Crest,TRUE,TRUE,TRUE,TRUE,FALSE,Vanessa,Small,(The Bazaar) One Shot One Krill - YouTube,(The Bazaar) Mandatory Monthly Long John Video - YouTube,(The Bazaar) #1 Dive Weights + Quarters Fan - YouTube,,
Kusarigama,TRUE,TRUE,TRUE,TRUE,TRUE,Vanessa,Small,(The Bazaar) We Smoking Fiery Darts - YouTube,(The Bazaar) Shots And Shurikens - YouTube,,,
Langxian,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Medium,(The Bazaar) Mandatory Monthly Long John Video - YouTube,,,,
Life Preserver,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Lighter,TRUE,TRUE,FALSE,TRUE,TRUE,Vanessa,Small,(The Bazaar) Match Boxing With The Reworked Legendary - YouTube,"(The Bazaar) New Season, New Not Lighthouse - YouTube","(The Bazaar) Enemy Enchanted Item Detected, Release The Boulder - YouTube",,
Lighthouse,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Large,,,,,
Lockbox,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Mantis Shrimp,TRUE,FALSE,TRUE,FALSE,FALSE,Vanessa,Small,(The Bazaar) One Shot One Krill - YouTube,(The Bazaar) We Smoking Fiery Darts - YouTube,(The Bazaar) Shots And Shurikens - YouTube,,
Mr. Richardson,TRUE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Musket,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Narwhal,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Small,,,,,
Nesting Doll,TRUE,TRUE,FALSE,FALSE,TRUE,Vanessa,Small,,,,,
Old Saltclaw,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Oni Mask,TRUE,TRUE,TRUE,TRUE,TRUE,Vanessa,Medium,"(The Bazaar) New Season, New Not Lighthouse - YouTube",,,,
Orange Julian,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Medium,(The Bazaar) The Dual Katana Infinite - YouTube,,,,
Pearl,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Pesky Pete,TRUE,TRUE,TRUE,FALSE,TRUE,Vanessa,Small,,,,,
Pet Rock,TRUE,TRUE,TRUE,TRUE,TRUE,Vanessa,Small,(The Bazaar) Unnerfed Power Drill... I missed you - YouTube,,,,
Piano,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Medium,,,,,
Piranha,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Pistol Sword,TRUE,TRUE,FALSE,FALSE,FALSE,Vanessa,Medium,"(The Bazaar) If That Don't Work, Use Two Pistol Sword",,,,
Pop Snappers,TRUE,TRUE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Port,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Large,,,,,
Powder Horn,TRUE,FALSE,FALSE,FALSE,TRUE,Vanessa,Small,(The Bazaar) Mandatory Monthly Long John Video - YouTube,,,,
Powder Keg,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Medium,(The Bazaar) #1 Dive Weights + Quarters Fan - YouTube,,,,
Pufferfish,TRUE,TRUE,TRUE,TRUE,FALSE,Vanessa,Medium,,,,,
Ramrod,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Repeater,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Medium,,,,,
Revolver,TRUE,TRUE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Rifle,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Rowboat,TRUE,TRUE,TRUE,FALSE,FALSE,Vanessa,Medium,,,,,
Sea Shell,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Seadog's Saloon,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Large,,,,,
Seashadow,TRUE,FALSE,TRUE,FALSE,TRUE,Vanessa,Medium,(The Bazaar) Peacewrought So Hungry It Might Eat A... - YouTube,(The Bazaar) Mandatory Monthly Long John Video - YouTube,(The Bazaar) We Smoking Fiery Darts - YouTube,,
Seaweed,TRUE,TRUE,FALSE,TRUE,TRUE,Vanessa,Small,,,,,
Sextant,TRUE,FALSE,TRUE,FALSE,TRUE,Vanessa,Medium,,,,,
Sharkclaws,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Sharkray,TRUE,TRUE,FALSE,TRUE,FALSE,Vanessa,Medium,,,,,
Shipwreck,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Large,,,,,
Shoe Blade,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Shot Glasses,TRUE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,(The Bazaar) One Shot One Krill - YouTube,"(The Bazaar) New Season, New Not Lighthouse - YouTube",(The Bazaar) We Smoking Fiery Darts - YouTube,(The Bazaar) Shots And Shurikens - YouTube,
Shovel,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Shuriken,TRUE,TRUE,TRUE,TRUE,TRUE,Vanessa,Small,(The Bazaar) Shots And Shurikens - YouTube,,,,
Silencer,TRUE,TRUE,TRUE,FALSE,TRUE,Vanessa,Small,(The Bazaar) The Cooler Caltrops - YouTube,"(The Bazaar) Enemy Enchanted Item Detected, Release The Boulder - YouTube",,,
Slumbering Primordial,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Large,,,,,
Sniper Rifle,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Spyglass,TRUE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Star Chart,TRUE,FALSE,TRUE,TRUE,TRUE,Vanessa,Medium,,,,,
Stealth Glider,TRUE,FALSE,TRUE,TRUE,TRUE,Vanessa,Large,,,,,
Submarine,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Large,,,,,
Submersible,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Swash Buckle,TRUE,FALSE,TRUE,TRUE,TRUE,Vanessa,Medium,"(The Bazaar) Enemy Enchanted Item Detected, Release The Boulder - YouTube",,,,
Switchblade,TRUE,TRUE,FALSE,TRUE,TRUE,Vanessa,Small,,,,,
The Boulder,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Large,"(The Bazaar) Enemy Enchanted Item Detected, Release The Boulder - YouTube",,,,
Throwing Knives,TRUE,FALSE,TRUE,FALSE,FALSE,Vanessa,Small,,,,,
Tiny Cutlass,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Small,,,,,
Torpedo,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Medium,,,,,
Tortuga,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Large,,,,,
Trebuchet,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Large,,,,,
Tripwire,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Medium,,,,,
Tropical Island,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Large,,,,,
Turtle Shell,FALSE,FALSE,FALSE,FALSE,FALSE,Vanessa,Medium,,,,,
Volcanic Vents,TRUE,FALSE,FALSE,TRUE,FALSE,Vanessa,Medium,,,,,
Wanted Poster,TRUE,FALSE,TRUE,TRUE,FALSE,Vanessa,Medium,,,,,
